,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
76,0 days 01:25:53.905000,PER,11,0 days 00:01:36.214000,15.0,1.0,,,34.085,35.75,26.379,0 days 01:24:51.870000,0 days 01:25:27.620000,0 days 01:25:53.999000,206.0,183.0,277.0,303.0,True,MEDIUM,15.0,True,Cadillac,0 days 01:24:17.691000,2026-05-03 17:30:58.436,12,15.0,False,,False,True,96.214,96.21400000000001
77,0 days 01:27:30.309000,PER,11,0 days 00:01:36.404000,16.0,1.0,,,34.233,35.989,26.182,0 days 01:26:28.232000,0 days 01:27:04.221000,0 days 01:27:30.403000,206.0,182.0,278.0,301.0,False,MEDIUM,16.0,True,Cadillac,0 days 01:25:53.905000,2026-05-03 17:32:34.650,1,15.0,False,,False,True,96.404,96.404
78,0 days 01:29:06.745000,PER,11,0 days 00:01:36.436000,17.0,1.0,,,34.134,35.977,26.325,0 days 01:28:04.537000,0 days 01:28:40.514000,0 days 01:29:06.839000,208.0,182.0,276.0,290.0,False,MEDIUM,17.0,True,Cadillac,0 days 01:27:30.309000,2026-05-03 17:34:11.054,1,15.0,False,,False,True,96.436,96.43599999999999
79,0 days 01:30:43.303000,PER,11,0 days 00:01:36.558000,18.0,1.0,,,34.039,36.051,26.468,0 days 01:29:40.878000,0 days 01:30:16.929000,0 days 01:30:43.397000,205.0,182.0,275.0,285.0,False,MEDIUM,18.0,True,Cadillac,0 days 01:29:06.745000,2026-05-03 17:35:47.490,1,15.0,False,,False,True,96.558,96.558
80,0 days 01:32:19.708000,PER,11,0 days 00:01:36.405000,19.0,1.0,,,34.08,35.893,26.432,0 days 01:31:17.477000,0 days 01:31:53.370000,0 days 01:32:19.802000,206.0,182.0,278.0,291.0,False,MEDIUM,19.0,True,Cadillac,0 days 01:30:43.303000,2026-05-03 17:37:24.048,1,15.0,False,,False,True,96.405,96.405
81,0 days 01:33:56.206000,PER,11,0 days 00:01:36.498000,20.0,1.0,,,34.125,36.033,26.34,0 days 01:32:53.927000,0 days 01:33:29.960000,0 days 01:33:56.300000,203.0,182.0,278.0,293.0,False,MEDIUM,20.0,True,Cadillac,0 days 01:32:19.708000,2026-05-03 17:39:00.453,1,15.0,False,,False,True,96.498,96.498
82,0 days 01:35:32.726000,PER,11,0 days 00:01:36.520000,21.0,1.0,,,34.131,36.094,26.295,0 days 01:34:30.431000,0 days 01:35:06.525000,0 days 01:35:32.820000,203.0,180.0,280.0,296.0,False,MEDIUM,21.0,True,Cadillac,0 days 01:33:56.206000,2026-05-03 17:40:36.951,1,15.0,False,,False,True,96.52,96.52
83,0 days 01:37:08.981000,PER,11,0 days 00:01:36.255000,22.0,1.0,,,33.943,35.882,26.43,0 days 01:36:06.763000,0 days 01:36:42.645000,0 days 01:37:09.075000,208.0,183.0,276.0,291.0,False,MEDIUM,22.0,True,Cadillac,0 days 01:35:32.726000,2026-05-03 17:42:13.471,1,15.0,False,,False,True,96.255,96.255
84,0 days 01:38:45.598000,PER,11,0 days 00:01:36.617000,23.0,1.0,,,34.193,36.081,26.343,0 days 01:37:43.268000,0 days 01:38:19.349000,0 days 01:38:45.692000,203.0,182.0,280.0,297.0,False,MEDIUM,23.0,True,Cadillac,0 days 01:37:08.981000,2026-05-03 17:43:49.726,1,15.0,False,,False,True,96.617,96.617
85,0 days 01:40:21.951000,PER,11,0 days 00:01:36.353000,24.0,1.0,,,33.973,36.086,26.294,0 days 01:39:19.665000,0 days 01:39:55.751000,0 days 01:40:22.045000,207.0,184.0,278.0,294.0,False,MEDIUM,24.0,True,Cadillac,0 days 01:38:45.598000,2026-05-03 17:45:26.343,1,15.0,False,,False,True,96.353,96.353
86,0 days 01:41:58.683000,PER,11,0 days 00:01:36.732000,25.0,1.0,,,34.042,36.314,26.376,0 days 01:40:56.087000,0 days 01:41:32.401000,0 days 01:41:58.777000,204.0,184.0,276.0,295.0,False,MEDIUM,25.0,True,Cadillac,0 days 01:40:21.951000,2026-05-03 17:47:02.696,1,15.0,False,,False,True,96.732,96.732
87,0 days 01:43:34.961000,PER,11,0 days 00:01:36.278000,26.0,1.0,,,33.963,35.878,26.437,0 days 01:42:32.740000,0 days 01:43:08.618000,0 days 01:43:35.055000,205.0,184.0,277.0,290.0,False,MEDIUM,26.0,True,Cadillac,0 days 01:41:58.683000,2026-05-03 17:48:39.428,1,15.0,False,,False,True,96.278,96.278
88,0 days 01:45:11.346000,PER,11,0 days 00:01:36.385000,27.0,1.0,,,33.927,35.978,26.48,0 days 01:44:08.982000,0 days 01:44:44.960000,0 days 01:45:11.440000,207.0,183.0,278.0,290.0,False,MEDIUM,27.0,True,Cadillac,0 days 01:43:34.961000,2026-05-03 17:50:15.706,1,15.0,False,,False,True,96.385,96.385
89,0 days 01:46:48.265000,PER,11,0 days 00:01:36.919000,28.0,1.0,,,34.169,36.368,26.382,0 days 01:45:45.609000,0 days 01:46:21.977000,0 days 01:46:48.359000,202.0,180.0,281.0,291.0,False,MEDIUM,28.0,True,Cadillac,0 days 01:45:11.346000,2026-05-03 17:51:52.091,1,15.0,False,,False,True,96.919,96.91900000000001
90,0 days 01:48:30.547000,PER,11,0 days 00:01:42.282000,29.0,1.0,,0 days 01:48:25.241000,34.077,36.082,32.123,0 days 01:47:22.436000,0 days 01:47:58.518000,0 days 01:48:30.641000,204.0,182.0,,299.0,False,MEDIUM,29.0,True,Cadillac,0 days 01:46:48.265000,2026-05-03 17:53:29.010,1,15.0,False,,False,False,102.282,102.28199999999998
91,0 days 01:50:20.400000,PER,11,0 days 00:01:49.853000,30.0,2.0,0 days 01:48:48.425000,,48.761,35.174,25.918,0 days 01:49:19.402000,0 days 01:49:54.576000,0 days 01:50:20.494000,212.0,188.0,285.0,283.0,False,HARD,1.0,True,Cadillac,0 days 01:48:30.547000,2026-05-03 17:55:11.292,1,16.0,False,,False,False,109.853,109.85300000000001
92,0 days 01:51:55.295000,PER,11,0 days 00:01:34.895000,31.0,2.0,,,32.995,35.639,26.261,0 days 01:50:53.489000,0 days 01:51:29.128000,0 days 01:51:55.389000,211.0,186.0,276.0,290.0,True,HARD,2.0,True,Cadillac,0 days 01:50:20.400000,2026-05-03 17:57:01.145,1,16.0,False,,False,True,94.895,94.895
93,0 days 01:53:30.674000,PER,11,0 days 00:01:35.379000,32.0,2.0,,,33.465,35.692,26.222,0 days 01:52:28.854000,0 days 01:53:04.546000,0 days 01:53:30.768000,208.0,185.0,281.0,284.0,False,HARD,3.0,True,Cadillac,0 days 01:51:55.295000,2026-05-03 17:58:36.040,1,16.0,False,,False,True,95.379,95.37900000000002
94,0 days 01:55:05.685000,PER,11,0 days 00:01:35.011000,33.0,2.0,,,33.134,35.651,26.226,0 days 01:54:03.902000,0 days 01:54:39.553000,0 days 01:55:05.779000,211.0,185.0,280.0,286.0,False,HARD,4.0,True,Cadillac,0 days 01:53:30.674000,2026-05-03 18:00:11.419,1,16.0,False,,False,True,95.011,95.011
95,0 days 01:56:40.997000,PER,11,0 days 00:01:35.312000,34.0,2.0,,,33.417,35.695,26.2,0 days 01:55:39.196000,0 days 01:56:14.891000,0 days 01:56:41.091000,209.0,185.0,277.0,295.0,False,HARD,5.0,True,Cadillac,0 days 01:55:05.685000,2026-05-03 18:01:46.430,1,16.0,False,,False,True,95.312,95.312
96,0 days 01:58:16.645000,PER,11,0 days 00:01:35.648000,35.0,2.0,,,33.576,35.946,26.126,0 days 01:57:14.667000,0 days 01:57:50.613000,0 days 01:58:16.739000,206.0,183.0,280.0,295.0,False,HARD,6.0,True,Cadillac,0 days 01:56:40.997000,2026-05-03 18:03:21.742,1,16.0,False,,False,True,95.648,95.648
97,0 days 01:59:54.507000,PER,11,0 days 00:01:37.862000,36.0,2.0,,,33.519,36.116,28.227,0 days 01:58:50.258000,0 days 01:59:26.374000,0 days 01:59:54.601000,208.0,171.0,285.0,279.0,False,HARD,7.0,True,Cadillac,0 days 01:58:16.645000,2026-05-03 18:04:57.390,1,16.0,False,,False,True,97.862,97.862
98,0 days 02:01:30.240000,PER,11,0 days 00:01:35.733000,37.0,2.0,,,33.724,35.673,26.336,0 days 02:00:28.325000,0 days 02:01:03.998000,0 days 02:01:30.334000,205.0,182.0,280.0,281.0,False,HARD,8.0,True,Cadillac,0 days 01:59:54.507000,2026-05-03 18:06:35.252,1,16.0,False,,False,True,95.733,95.73299999999999
99,0 days 02:03:05.779000,PER,11,0 days 00:01:35.539000,38.0,2.0,,,33.559,35.875,26.105,0 days 02:02:03.893000,0 days 02:02:39.768000,0 days 02:03:05.873000,208.0,184.0,281.0,297.0,False,HARD,9.0,True,Cadillac,0 days 02:01:30.240000,2026-05-03 18:08:10.985,1,16.0,False,,False,True,95.539,95.539
100,0 days 02:04:41.608000,PER,11,0 days 00:01:35.829000,39.0,2.0,,,33.769,35.878,26.182,0 days 02:03:39.642000,0 days 02:04:15.520000,0 days 02:04:41.702000,206.0,183.0,282.0,289.0,False,HARD,10.0,True,Cadillac,0 days 02:03:05.779000,2026-05-03 18:09:46.524,1,16.0,False,,False,True,95.829,95.829
101,0 days 02:06:18.778000,PER,11,0 days 00:01:37.170000,40.0,2.0,,,33.602,36.429,27.139,0 days 02:05:15.304000,0 days 02:05:51.733000,0 days 02:06:18.872000,207.0,164.0,286.0,260.0,False,HARD,11.0,True,Cadillac,0 days 02:04:41.608000,2026-05-03 18:11:22.353,1,16.0,False,,False,True,97.17,97.17
102,0 days 02:07:56.128000,PER,11,0 days 00:01:37.350000,41.0,2.0,,,33.548,37.053,26.749,0 days 02:06:52.420000,0 days 02:07:29.473000,0 days 02:07:56.222000,211.0,117.0,278.0,296.0,False,HARD,12.0,True,Cadillac,0 days 02:06:18.778000,2026-05-03 18:12:59.523,1,16.0,False,,False,True,97.35,97.35
103,0 days 02:09:32.806000,PER,11,0 days 00:01:36.678000,42.0,2.0,,,33.682,36.926,26.07,0 days 02:08:29.904000,0 days 02:09:06.830000,0 days 02:09:32.900000,208.0,183.0,281.0,304.0,False,HARD,13.0,True,Cadillac,0 days 02:07:56.128000,2026-05-03 18:14:36.873,1,15.0,False,,False,True,96.678,96.678
104,0 days 02:11:09.985000,PER,11,0 days 00:01:37.179000,43.0,2.0,,,33.711,37.059,26.409,0 days 02:10:06.611000,0 days 02:10:43.670000,0 days 02:11:10.079000,208.0,131.0,286.0,304.0,False,HARD,14.0,True,Cadillac,0 days 02:09:32.806000,2026-05-03 18:16:13.551,1,15.0,False,,False,True,97.179,97.179
105,0 days 02:12:45.542000,PER,11,0 days 00:01:35.557000,44.0,2.0,,,33.8,35.652,26.105,0 days 02:11:43.879000,0 days 02:12:19.531000,0 days 02:12:45.636000,206.0,181.0,280.0,300.0,False,HARD,15.0,True,Cadillac,0 days 02:11:09.985000,2026-05-03 18:17:50.730,1,15.0,False,,False,True,95.557,95.557
106,0 days 02:14:21.918000,PER,11,0 days 00:01:36.376000,45.0,2.0,,,33.806,36.619,25.951,0 days 02:13:19.442000,0 days 02:13:56.061000,0 days 02:14:22.012000,205.0,181.0,286.0,304.0,False,HARD,16.0,True,Cadillac,0 days 02:12:45.542000,2026-05-03 18:19:26.287,1,15.0,False,,False,True,96.376,96.376
107,0 days 02:15:58.327000,PER,11,0 days 00:01:36.409000,46.0,2.0,,,33.554,36.47,26.385,0 days 02:14:55.566000,0 days 02:15:32.036000,0 days 02:15:58.421000,206.0,179.0,262.0,305.0,False,HARD,17.0,True,Cadillac,0 days 02:14:21.918000,2026-05-03 18:21:02.663,12,15.0,False,,False,True,96.409,96.409
108,0 days 02:17:35.219000,PER,11,0 days 00:01:36.892000,47.0,2.0,,,34.222,36.034,26.636,0 days 02:16:32.643000,0 days 02:17:08.677000,0 days 02:17:35.313000,206.0,183.0,260.0,296.0,False,HARD,18.0,True,Cadillac,0 days 02:15:58.327000,2026-05-03 18:22:39.072,1,15.0,False,,False,True,96.892,96.892
109,0 days 02:19:11.853000,PER,11,0 days 00:01:36.634000,48.0,2.0,,,34.132,36.058,26.444,0 days 02:18:09.445000,0 days 02:18:45.503000,0 days 02:19:11.947000,208.0,181.0,279.0,298.0,False,HARD,19.0,True,Cadillac,0 days 02:17:35.219000,2026-05-03 18:24:15.964,1,15.0,False,,False,True,96.634,96.634
110,0 days 02:20:48.740000,PER,11,0 days 00:01:36.887000,49.0,2.0,,,34.011,36.14,26.736,0 days 02:19:45.958000,0 days 02:20:22.098000,0 days 02:20:48.834000,209.0,180.0,273.0,296.0,False,HARD,20.0,True,Cadillac,0 days 02:19:11.853000,2026-05-03 18:25:52.598,1,15.0,False,,False,True,96.887,96.88700000000001
111,0 days 02:22:25.296000,PER,11,0 days 00:01:36.556000,50.0,2.0,,,34.657,35.626,26.273,0 days 02:21:23.491000,0 days 02:21:59.117000,0 days 02:22:25.390000,208.0,182.0,277.0,302.0,False,HARD,21.0,True,Cadillac,0 days 02:20:48.740000,2026-05-03 18:27:29.485,1,15.0,False,,False,True,96.556,96.55599999999998
112,0 days 02:24:01.607000,PER,11,0 days 00:01:36.311000,51.0,2.0,,,33.688,35.833,26.79,0 days 02:22:59.078000,0 days 02:23:34.911000,0 days 02:24:01.701000,206.0,180.0,250.0,311.0,False,HARD,22.0,True,Cadillac,0 days 02:22:25.296000,2026-05-03 18:29:06.041,1,16.0,False,,False,True,96.311,96.311
113,0 days 02:25:37.421000,PER,11,0 days 00:01:35.814000,52.0,2.0,,,34.02,35.861,25.933,0 days 02:24:35.721000,0 days 02:25:11.582000,0 days 02:25:37.515000,206.0,183.0,279.0,302.0,False,HARD,23.0,True,Cadillac,0 days 02:24:01.607000,2026-05-03 18:30:42.352,1,16.0,False,,False,True,95.814,95.814
114,0 days 02:27:12.777000,PER,11,0 days 00:01:35.356000,53.0,2.0,,,33.675,35.6,26.081,0 days 02:26:11.190000,0 days 02:26:46.790000,0 days 02:27:12.871000,211.0,183.0,284.0,299.0,False,HARD,24.0,True,Cadillac,0 days 02:25:37.421000,2026-05-03 18:32:18.166,1,16.0,False,,False,True,95.356,95.35600000000001
115,0 days 02:28:48.279000,PER,11,0 days 00:01:35.502000,54.0,2.0,,,33.566,35.719,26.217,0 days 02:27:46.437000,0 days 02:28:22.156000,0 days 02:28:48.373000,209.0,183.0,289.0,294.0,False,HARD,25.0,True,Cadillac,0 days 02:27:12.777000,2026-05-03 18:33:53.522,1,16.0,False,,False,True,95.502,95.502
116,0 days 02:30:23.529000,PER,11,0 days 00:01:35.250000,55.0,2.0,,,33.514,35.681,26.055,0 days 02:29:21.887000,0 days 02:29:57.568000,0 days 02:30:23.623000,211.0,182.0,284.0,306.0,False,HARD,26.0,True,Cadillac,0 days 02:28:48.279000,2026-05-03 18:35:29.024,12,16.0,False,,False,True,95.25,95.25
117,0 days 02:31:58.779000,PER,11,0 days 00:01:35.250000,56.0,2.0,,,33.597,35.613,26.04,0 days 02:30:57.220000,0 days 02:31:32.833000,0 days 02:31:58.873000,207.0,182.0,268.0,318.0,False,HARD,27.0,True,Cadillac,0 days 02:30:23.529000,2026-05-03 18:37:04.274,1,16.0,False,,False,True,95.25,95.25
118,0 days 00:58:59.236000,ANT,12,0 days 00:01:37.243000,1.0,1.0,,,,34.209,25.71,,0 days 00:58:33.708000,0 days 00:58:59.433000,213.0,189.0,267.0,311.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:57:21.749000,2026-05-03 17:04:02.494,1,2.0,False,,False,False,97.243,
119,0 days 01:00:32.172000,ANT,12,0 days 00:01:32.936000,2.0,1.0,,,32.563,34.481,25.892,0 days 00:59:31.898000,0 days 01:00:06.379000,0 days 01:00:32.271000,211.0,188.0,259.0,316.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:58:59.236000,2026-05-03 17:05:39.981,1,2.0,False,,False,True,92.936,92.936
120,0 days 01:02:05.396000,ANT,12,0 days 00:01:33.224000,3.0,1.0,,,32.814,34.577,25.833,0 days 01:01:05.085000,0 days 01:01:39.662000,0 days 01:02:05.495000,210.0,186.0,263.0,310.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:00:32.172000,2026-05-03 17:07:12.917,1,2.0,False,,False,True,93.224,93.22399999999999
121,0 days 01:03:38.982000,ANT,12,0 days 00:01:33.586000,4.0,1.0,,,32.729,35.095,25.762,0 days 01:02:38.224000,0 days 01:03:13.319000,0 days 01:03:39.081000,212.0,184.0,283.0,303.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:02:05.396000,2026-05-03 17:08:46.141,1,1.0,False,,False,True,93.586,93.586
122,0 days 01:05:13.584000,ANT,12,0 days 00:01:34.602000,5.0,1.0,,,32.893,35.572,26.137,0 days 01:04:11.974000,0 days 01:04:47.546000,0 days 01:05:13.683000,209.0,186.0,257.0,313.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:03:38.982000,2026-05-03 17:10:19.727,12,2.0,False,,False,True,94.602,94.602
123,0 days 01:07:25.677000,ANT,12,0 days 00:02:12.093000,6.0,1.0,,,41.747,51.819,38.527,0 days 01:05:55.430000,0 days 01:06:47.249000,0 days 01:07:25.776000,85.0,101.0,241.0,92.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:05:13.584000,2026-05-03 17:11:54.329,24,3.0,False,,False,False,132.093,132.09300000000002
124,0 days 01:09:42.778000,ANT,12,0 days 00:02:17.101000,7.0,1.0,,,40.592,55.122,41.387,0 days 01:08:06.368000,0 days 01:09:01.490000,0 days 01:09:42.877000,121.0,107.0,226.0,140.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:07:25.677000,2026-05-03 17:14:06.422,4,3.0,False,,False,False,137.101,137.101
125,0 days 01:12:05.406000,ANT,12,0 days 00:02:22.628000,8.0,1.0,,,50.121,54.811,37.696,0 days 01:10:32.998000,0 days 01:11:27.809000,0 days 01:12:05.505000,90.0,80.0,247.0,97.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:09:42.778000,2026-05-03 17:16:23.523,4,3.0,False,,False,False,142.628,142.628
126,0 days 01:14:33.426000,ANT,12,0 days 00:02:28.020000,9.0,1.0,,,48.055,56.357,43.608,0 days 01:12:53.560000,0 days 01:13:49.917000,0 days 01:14:33.525000,157.0,77.0,231.0,169.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:12:05.406000,2026-05-03 17:18:46.151,4,3.0,False,,False,False,148.02,148.02
127,0 days 01:16:52.197000,ANT,12,0 days 00:02:18.771000,10.0,1.0,,,48.165,55.71,34.896,0 days 01:15:21.690000,0 days 01:16:17.400000,0 days 01:16:52.296000,119.0,85.0,207.0,235.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:14:33.426000,2026-05-03 17:21:14.171,4,3.0,False,,False,False,138.771,138.77100000000002
128,0 days 01:19:22.357000,ANT,12,,11.0,1.0,,,48.216,47.879,54.069,0 days 01:17:40.551000,0 days 01:18:28.442000,0 days 01:19:22.542000,133.0,118.0,281.0,61.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:16:52.197000,2026-05-03 17:23:32.942,41,3.0,False,,False,False,,150.164
129,0 days 01:20:55.400000,ANT,12,0 days 00:01:33.043000,12.0,1.0,,,32.726,34.667,25.65,0 days 01:19:55.182000,0 days 01:20:29.849000,0 days 01:20:55.499000,215.0,187.0,260.0,320.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:19:22.357000,2026-05-03 17:26:03.102,1,3.0,False,,False,True,93.043,93.043
130,0 days 01:22:28.470000,ANT,12,0 days 00:01:33.070000,13.0,1.0,,,32.789,34.815,25.466,0 days 01:21:28.288000,0 days 01:22:03.103000,0 days 01:22:28.569000,211.0,187.0,273.0,319.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:20:55.400000,2026-05-03 17:27:36.145,1,2.0,False,,False,True,93.07,93.07
131,0 days 01:24:01.784000,ANT,12,0 days 00:01:33.314000,14.0,1.0,,,33.294,34.303,25.717,0 days 01:23:01.863000,0 days 01:23:36.166000,0 days 01:24:01.883000,212.0,186.0,267.0,304.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:22:28.470000,2026-05-03 17:29:09.215,1,2.0,False,,False,True,93.314,93.314
132,0 days 01:25:34.964000,ANT,12,0 days 00:01:33.180000,15.0,1.0,,,32.618,34.662,25.9,0 days 01:24:34.501000,0 days 01:25:09.163000,0 days 01:25:35.063000,209.0,186.0,258.0,313.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:24:01.784000,2026-05-03 17:30:42.529,1,2.0,False,,False,True,93.18,93.18
133,0 days 01:27:08.622000,ANT,12,0 days 00:01:33.658000,16.0,1.0,,,32.887,34.798,25.973,0 days 01:26:07.950000,0 days 01:26:42.748000,0 days 01:27:08.721000,210.0,185.0,260.0,310.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:25:34.964000,2026-05-03 17:32:15.709,12,2.0,False,,False,True,93.658,93.658
134,0 days 01:28:41.675000,ANT,12,0 days 00:01:33.053000,17.0,1.0,,,32.586,34.57,25.897,0 days 01:27:41.307000,0 days 01:28:15.877000,0 days 01:28:41.774000,211.0,185.0,269.0,309.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:27:08.622000,2026-05-03 17:33:49.367,1,2.0,False,,False,True,93.053,93.053
135,0 days 01:30:14.919000,ANT,12,0 days 00:01:33.244000,18.0,1.0,,,32.549,34.76,25.935,0 days 01:29:14.323000,0 days 01:29:49.083000,0 days 01:30:15.018000,211.0,184.0,265.0,311.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:28:41.675000,2026-05-03 17:35:22.420,1,2.0,False,,False,True,93.244,93.244
136,0 days 01:31:48.264000,ANT,12,0 days 00:01:33.345000,19.0,1.0,,,32.774,34.648,25.923,0 days 01:30:47.792000,0 days 01:31:22.440000,0 days 01:31:48.363000,208.0,184.0,269.0,310.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:30:14.919000,2026-05-03 17:36:55.664,1,2.0,True,TRACK LIMITS AT TURN 5 LAP 19 ,False,True,93.345,93.345
137,0 days 01:33:21.275000,ANT,12,0 days 00:01:33.011000,20.0,1.0,,,32.577,34.549,25.885,0 days 01:32:20.940000,0 days 01:32:55.489000,0 days 01:33:21.374000,210.0,184.0,269.0,310.0,False,MEDIUM,20.0,True,Mercedes,0 days 01:31:48.264000,2026-05-03 17:38:29.009,1,2.0,False,,False,True,93.011,93.01100000000001
138,0 days 01:34:54.424000,ANT,12,0 days 00:01:33.149000,21.0,1.0,,,32.71,34.534,25.905,0 days 01:33:54.084000,0 days 01:34:28.618000,0 days 01:34:54.523000,211.0,185.0,269.0,309.0,False,MEDIUM,21.0,True,Mercedes,0 days 01:33:21.275000,2026-05-03 17:40:02.020,1,2.0,False,,False,True,93.149,93.149
139,0 days 01:36:27.203000,ANT,12,0 days 00:01:32.779000,22.0,1.0,,,32.5,34.488,25.791,0 days 01:35:27.023000,0 days 01:36:01.511000,0 days 01:36:27.302000,210.0,186.0,269.0,309.0,True,MEDIUM,22.0,True,Mercedes,0 days 01:34:54.424000,2026-05-03 17:41:35.169,1,2.0,False,,False,True,92.779,92.779
140,0 days 01:38:00.197000,ANT,12,0 days 00:01:32.994000,23.0,1.0,,,32.513,34.581,25.9,0 days 01:36:59.815000,0 days 01:37:34.396000,0 days 01:38:00.296000,210.0,184.0,267.0,312.0,False,MEDIUM,23.0,True,Mercedes,0 days 01:36:27.203000,2026-05-03 17:43:07.948,1,2.0,False,,False,True,92.994,92.994
141,0 days 01:39:32.999000,ANT,12,0 days 00:01:32.802000,24.0,1.0,,,32.418,34.518,25.866,0 days 01:38:32.714000,0 days 01:39:07.232000,0 days 01:39:33.098000,212.0,184.0,265.0,314.0,False,MEDIUM,24.0,True,Mercedes,0 days 01:38:00.197000,2026-05-03 17:44:40.942,1,2.0,False,,False,True,92.802,92.802
142,0 days 01:41:06.067000,ANT,12,0 days 00:01:33.068000,25.0,1.0,,,32.423,34.87,25.775,0 days 01:40:05.521000,0 days 01:40:40.391000,0 days 01:41:06.166000,211.0,186.0,267.0,312.0,False,MEDIUM,25.0,True,Mercedes,0 days 01:39:32.999000,2026-05-03 17:46:13.744,1,2.0,False,,False,True,93.068,93.06800000000001
143,0 days 01:42:43.951000,ANT,12,0 days 00:01:37.884000,26.0,1.0,,0 days 01:42:38.637000,32.448,34.563,30.873,0 days 01:41:38.614000,0 days 01:42:13.177000,0 days 01:42:44.050000,209.0,184.0,,313.0,False,MEDIUM,26.0,True,Mercedes,0 days 01:41:06.067000,2026-05-03 17:47:46.812,1,2.0,False,,False,False,97.884,97.884
144,0 days 01:44:29.552000,ANT,12,0 days 00:01:45.601000,27.0,2.0,0 days 01:43:00.687000,,46.283,34.093,25.225,0 days 01:43:30.333000,0 days 01:44:04.426000,0 days 01:44:29.651000,218.0,188.0,266.0,326.0,False,HARD,1.0,True,Mercedes,0 days 01:42:43.951000,2026-05-03 17:49:24.696,1,4.0,False,,False,False,105.601,105.601
145,0 days 01:46:02.466000,ANT,12,0 days 00:01:32.914000,28.0,2.0,,,32.308,34.583,26.023,0 days 01:45:01.959000,0 days 01:45:36.542000,0 days 01:46:02.565000,216.0,185.0,258.0,292.0,False,HARD,2.0,True,Mercedes,0 days 01:44:29.552000,2026-05-03 17:51:10.297,1,2.0,False,,False,True,92.914,92.91399999999999
146,0 days 01:47:34.797000,ANT,12,0 days 00:01:32.331000,29.0,2.0,,,32.558,33.975,25.798,0 days 01:46:35.123000,0 days 01:47:09.098000,0 days 01:47:34.896000,214.0,187.0,275.0,290.0,True,HARD,3.0,True,Mercedes,0 days 01:46:02.466000,2026-05-03 17:52:43.211,1,1.0,False,,False,True,92.331,92.331
147,0 days 01:49:07.007000,ANT,12,0 days 00:01:32.210000,30.0,2.0,,,32.108,34.411,25.691,0 days 01:48:07.004000,0 days 01:48:41.415000,0 days 01:49:07.106000,212.0,187.0,272.0,301.0,True,HARD,4.0,True,Mercedes,0 days 01:47:34.797000,2026-05-03 17:54:15.542,1,1.0,False,,False,True,92.21,92.21000000000001
148,0 days 01:50:39.265000,ANT,12,0 days 00:01:32.258000,31.0,2.0,,,31.992,34.515,25.751,0 days 01:49:39.098000,0 days 01:50:13.613000,0 days 01:50:39.364000,212.0,187.0,273.0,301.0,False,HARD,5.0,True,Mercedes,0 days 01:49:07.007000,2026-05-03 17:55:47.752,1,1.0,False,,False,True,92.258,92.25800000000001
149,0 days 01:52:11.311000,ANT,12,0 days 00:01:32.046000,32.0,2.0,,,32.068,34.325,25.653,0 days 01:51:11.432000,0 days 01:51:45.757000,0 days 01:52:11.410000,213.0,187.0,273.0,309.0,True,HARD,6.0,True,Mercedes,0 days 01:50:39.265000,2026-05-03 17:57:20.010,1,1.0,False,,False,True,92.046,92.04599999999999
